CERT,NAME,CITY,STNAME,ZIP,ADDRESS,BKCLASS,CHARTER,ACTIVE,INSDATE,REGAGENT,ASSET,DEP,LATITUDE,LONGITUDE,WEBADDR
10878,Waterman Bank,Waterman,Illinois,60556,248 W Lincoln Hwy,NM,0,1,01/01/1934,,165707,137488,41.769289989848,-88.776444014523,www.watermanbank.com
10883,Eagle Valley Bank,Griggsville,Illinois,62340,108 W Quincy St,NM,0,1,01/01/1934,,212253,186731,39.708730019493,-90.725789037871,www.eaglevalley.bank
10886,Legence Bank,Eldorado,Illinois,62930,1108 Us Highway 45 N,NM,0,1,01/01/1934,,647010,579743,37.8077370104416,-88.439870033618,www.legencebank.com
109,Horatio State Bank,Horatio,Arkansas,71842,123 W Main St,NM,0,1,01/01/1934,,302507,268546,33.9384694926378,-94.3594172837299,www.horatiostatebank.com
1090,Upper Peninsula State Bank,Escanaba,Michigan,49829,430 N Lincoln Rd,NM,0,1,01/01/1934,,356775,296711,45.7496444881924,-87.0796476089761,http://www.upstatebank.net
10903,Central State Bank,State Center,Iowa,50247,109 Main St W,NM,0,1,01/01/1934,,548104,458577,42.016781019986,-93.1642539860514,www.centralstatebankia.com
10906,The Baldwin State Bank,Baldwin City,Kansas,66006,721 High St,NM,0,1,01/01/1934,,107923,94949,38.7746420124428,-95.1885799948073,https://www.baldwinstatebank.com
10907,Guaranty State Bank and Trust Company,Beloit,Kansas,67420,201 S Mill St,NM,0,1,01/02/1934,,376797,307208,39.4580790118585,-98.1100119641563,www.guarantystate.com
10918,Grant County Bank,Ulysses,Kansas,67880,201 S Main St,NM,0,1,01/01/1934,,299597,244007,37.5793220184647,-101.358490037433,www.gcbks.bank
10919,The State Bank of Bern,Bern,Kansas,66408,402 Main St,NM,0,1,01/01/1934,,119042,98319,39.9630590062417,-95.9718069881069,Statebankofbern.com
1092,Baybank,Gladstone,Michigan,49837,104 S 10th St,NM,0,1,01/01/1934,,166209,143932,45.8461257752747,-87.0218354519442,http://baybank.us
10920,The Fidelity State Bank and Trust Company,Dodge City,Kansas,67801,510 N 2nd Ave,SM,0,1,01/01/1934,,211802,165112,37.7533960005983,-100.018882034355,www.fidelitybankdc.com
10928,The Miners State Bank,Iron River,Michigan,49935,312 W Genesee St,NM,0,1,01/01/1934,,144850,127694,46.0916279936636,-88.6416520311691,www.theminersstatebank.com
1095,Central Savings Bank,Sault Sainte Marie,Michigan,49783,511 Bingham Ave,SM,0,1,01/01/1934,,486115,442747,46.4963330172451,-84.3452820015816,www.centralsavingsbank.com
10956,Northview Bank,Sandstone,Minnesota,55072,510 Main St,NM,0,1,01/01/1934,,470436,389836,46.1331490083286,-92.8656760104306,http://www.northviewbank.com
10958,United Prairie Bank,Mountain Lake,Minnesota,56159,1141 3rd Ave,NM,0,1,01/01/1934,,931437,793029,43.9399620163906,-94.9274149792862,www.unitedprairiebank.com
10960,Janesville State Bank,Janesville,Minnesota,56048,201 N Main St,NM,0,1,01/01/1934,,91405,76155,44.1164340191132,-93.707239960184,http://www.janesvillestatebank.com
10962,Grand Rapids State Bank,Grand Rapids,Minnesota,55744,523 Nw 1st Ave,SM,0,1,01/01/1934,,250117,225153,47.2377919811931,-93.5303529694352,http://www.grsb.bank
10965,Lake Region Bank,New London,Minnesota,56273,51 Main St S,NM,0,1,01/01/1934,,145358,127633,45.3007230094172,-94.9436160246579,www.lakeregion.com
10967,"F & M Community Bank, National Association",Preston,Minnesota,55965,100 Saint Anthony St N,N,24356,1,01/01/1934,,204555,175915,43.6709919821802,-92.0816270038866,www.fmcommunity.com
10969,Randall State Bank,Randall,Minnesota,56475,307 Pacific Ave,NM,0,1,01/01/1934,,74847,68215,46.0910260053775,-94.5018319759992,www.randallstatebank.com
10971,Prime Security Bank,Karlstad,Minnesota,56732,201 Main St N,NM,0,1,01/01/1934,,145523,126809,48.5795309993343,-96.5235150030458,www.primesecurity.com
10973,Alliance Bank,Lake City,Minnesota,55041,105 E Lyon Ave,NM,0,1,01/01/1934,,760135,670954,44.4498300014296,-92.2667649724832,www.alliancebanks.com
10976,Center National Bank,Litchfield,Minnesota,55355,301 N Ramsey Ave,N,20448,1,01/01/1934,,236838,209841,45.1288489835005,-94.529974970282,www.centernationalbank.com
1098,Root River State Bank,Chatfield,Minnesota,55923,18 3rd St Se,SM,0,1,01/01/1934,,81779,75386,43.8450419920706,-92.1874880102405,www.rootriverstatebank.com
10980,ESB Bank,Caledonia,Minnesota,55921,115 N Highway 44/76,NM,0,1,01/01/1934,,189856,161380,43.6345477059486,-91.5050916106932,https://www.esbbanking.com
10982,Security State Bank of Oklee,Oklee,Minnesota,56742,201 Main St,NM,0,1,01/01/1934,,46375,38503,47.8402069899441,-95.8547040055761,www.ssboklee.com
10984,Security Bank Minnesota,Albert Lea,Minnesota,56007,437 Bridge Ave,NM,0,1,01/01/1934,,143888,119196,43.6538770159957,-93.3599730177596,http://www.securitybankmn.com
10988,Stearns Bank National Association,Saint Cloud,Minnesota,56301,4191 2nd St S,N,15576,1,01/01/1934,,3351145,2519478,45.5501469902462,-94.213314966398,www.stearnsbank.com
10989,Lake Central Bank,Annandale,Minnesota,55302,40 Chestnut St W,NM,0,1,01/01/1934,,287518,242177,45.263089018531,-94.125453007466,www.lakecentralbank.com
10991,First State Bank of Bigfork,Bigfork,Minnesota,56628,400 Main Avenue,NM,0,1,01/01/1934,,111092,95248,47.7465018104543,-93.6532867437868,www.fsbbigfork.com
10993,Bonanza Valley State Bank,Brooten,Minnesota,56316,147 Central Ave S,NM,0,1,01/01/1934,,72389,57069,45.5003579824699,-95.125007031078,www.bvsb.bank
10998,FM Bank,Waseca,Minnesota,56093,220 Elm Ave E,NM,0,1,01/01/1934,,699271,576625,44.077333991452,-93.50504096295,mybankfm.com
110,Bank OZK,Little Rock,Arkansas,72223,18000 Cantrell Rd,NM,0,1,01/01/1934,,41606548,33984924,34.8103564068723,-92.4703932518467,http://www.ozk.com
1100,Peoples State Bank of Plainview,Plainview,Minnesota,55964,100 4th Ave Se,SM,0,1,01/01/1934,,400086,358875,44.1618490145364,-92.1651830115193,www.peoplesstatebank.com
11002,St. Clair County State Bank,Osceola,Missouri,64776,680 2nd St,NM,0,1,01/01/1934,,214113,183773,38.0476609841211,-93.7035840254759,https://www.sccsbank.com
11003,Grand Missouri Bank,Bolivar,Missouri,65613,1630 Killingsworth Ave,NM,0,1,01/01/1934,,132311,107277,37.599435987696,-93.434371041802,www.grandmissouri.bank
11013,The First State Bank of Shelby,Shelby,Montana,59474,320 Main St,NM,0,1,01/01/1934,,165429,138198,48.5059059963124,-111.85894597874,www.fsbshelby.com
11035,Peapack Private Bank & Trust,Bedminster,New Jersey,07921,500 Hills Drive Suite 300,SM,0,1,01/01/1934,,7436366,6579164,40.6516327625952,-74.6414356948467,www.peapackprivate.com
1105,First Interstate Bank,Billings,Montana,59101,401 N 31st St,SM,0,1,01/01/1934,,27254238,22914426,45.7834120028575,-108.512015998602,www.firstinterstatebank.com
11063,First-Citizens Bank & Trust Company,Raleigh,North Carolina,27601,239 Fayetteville St,NM,0,1,01/01/1934,,233167000,163582000,35.7776569927939,-78.6387209681043,www.firstcitizens.com
11112,Somerset Trust Company,Somerset,Pennsylvania,15501,151 W Main St,NM,0,1,01/01/1934,,2495724,2061042,40.0081430003085,-79.0802790406534,somersettrust.com
11113,Hamlin Bank and Trust Company,Smethport,Pennsylvania,16749,333 W Main St,NM,0,1,01/01/1934,,458427,356876,41.8093059918887,-78.4451750286134,www.hamlinbank.com
11124,S&T Bank,Indiana,Pennsylvania,15701,800 Philadelphia St,NM,0,1,01/01/1934,,9812431,7968529,40.62262899737,-79.155058022195,http://www.stbank.com
11133,Farmers State Bank of Canton,Canton,South Dakota,57013,220 E 5th St,NM,0,1,01/01/1934,,84230,69332,43.3010949908295,-96.5905600025275,www.cantonfarmersstatebank.com
11159,Texas Champion Bank,Corpus Christi,Texas,78413,6124 S Staples St,NM,0,1,01/01/1934,,441926,332169,27.6901519893157,-97.3800620238204,http://www.texaschampionbank.com
1117,American Bank & Trust,Sioux Falls,South Dakota,57108,6810 S Minnesota Ave,NM,0,1,01/01/1934,,2020233,1753396,43.482802539823,-96.726930046793,www.abt.bank
11175,The First State Bank,Abernathy,Texas,79311,402 9th St,NM,0,1,01/01/1934,,122321,88053,33.8326460001211,-101.843412975708,www.fsbabernathy.net
11178,"Transpecos Banks, SSB",Pecos,Texas,79772,217 W 3rd St,SI,0,1,01/01/1934,,876494,801945,31.4251699957182,-103.497188037027,www.transpecos.bank
1118,"Citizens State Bank, of Arlington",Arlington,South Dakota,57212,128 S Main St,SM,0,1,01/01/1934,,141477,123689,44.3638009970839,-97.134863025106,www.csbarlington.com
11181,First State Bank of Brownsboro,Brownsboro,Texas,75756,14225 State Highway 31 E,NM,0,1,01/01/1934,,131625,123962,32.3029630036573,-95.6172570100134,www.fsbbrownsboro.com
1122,First Fidelity Bank,Burke,South Dakota,57523,745 Main St,NM,0,1,01/01/1934,,661825,597072,43.182698010086,-99.292689030661,www.ffb-sd.com
11225,First Community Bank,Milton,Wisconsin,53563,202 Merchant Row,NM,0,1,01/01/1934,,155943,139272,42.7812990186649,-88.9632499818519,www.fcbmilton.com
11228,First Citizens State Bank,Whitewater,Wisconsin,53190,207 W Main St,NM,0,1,01/01/1934,,491360,357867,42.834078018942,-88.7329799908833,www.firstcitizensww.com
11232,Bank of Milton,Milton,Wisconsin,53563,323 Parkview Dr,NM,0,1,01/01/1934,,223958,188528,42.7735820099588,-88.9393560257458,www.bankofmilton.com
11235,Bonduel State Bank,Bonduel,Wisconsin,54107,130 N Cecil St,NM,0,1,01/01/1934,,127522,109773,44.7410560002276,-88.4457549678375,www.bonduelbank.com
11236,Horicon Bank,Horicon,Wisconsin,53032,326 E Lake St,NM,0,1,01/01/1934,,1572219,1382756,43.451803998766,-88.631521998267,www.horiconbank.com
11241,Centennial Bank,Conway,Arkansas,72032,620 Chestnut St,SM,0,1,01/01/1934,,22542008,17701099,35.0883134786293,-92.4383480170106,http://www.my100bank.com
11242,Producers Bank & Trust,Mcgehee,Arkansas,71654,301 N 2nd St,SM,0,1,01/01/1934,,196166,135378,33.630078199147,-91.39817793453,www.mcgeheebank.com
11243,Bank of Salem,Salem,Arkansas,72576,207 Church St,SM,0,1,01/01/1934,,256008,223720,36.37113316164,-91.824179103179,www.bksalem.net
1125,Merchants State Bank,Freeman,South Dakota,57029,305 S Main St,SM,0,1,01/01/1934,,212534,169826,43.3522300065273,-97.4377539928247,www.msb-sd.com
11252,The First National Bank of Izard County,Calico Rock,Arkansas,72519,2005 Highway 56,N,21165,1,01/01/1934,,226942,155842,36.1401450380873,-92.124300174227,www.fnbizardcounty.com
11259,The Gunnison Bank and Trust Company,Gunnison,Colorado,81230,232 W Tomichi Ave,SM,0,1,01/01/1934,,255085,211151,38.544802013107,-106.929189975806,www.gunnisonbank.com
11261,McClave State Bank,Mcclave,Colorado,81057,101 E 1st St,NM,0,1,01/01/1934,,81763,67190,38.1377972940512,-102.851117135294,http://www.mcclavebank.com
11295,The Citizens Bank of Swainsboro,Swainsboro,Georgia,30401,121 N Main St,NM,0,1,01/01/1934,,408952,358154,32.5980807406172,-82.3346600221521,www.cbs-lc.com
11299,"Farmers State Bank of Alto Pass, Ill.",Alto Pass,Illinois,62905,55 N Elm St,NM,0,1,01/01/1934,,340429,307850,37.5701450079541,-89.3185239887417,http://www.myfsb.com
11302,First State Bank of St. Peter,Saint Peter,Illinois,62880,200 E 3rd St,SM,0,1,01/01/1934,,30881,25360,38.8678129850271,-88.8522230409329,www.fsbstpeter.com
11306,FNBC Bank & Trust,La Grange,Illinois,60525,620 W Burlington Ave,NM,0,1,01/01/1934,,573820,518096,41.8135930000868,-87.877854037973,www.fnbcbt.com
11307,Farmers State Bank,Pittsfield,Illinois,62363,108 E Adams St,NM,0,1,01/01/1934,,323894,270795,39.6080336455697,-90.8059017353789,www.farmersstate.com
11310,The Bank of Herrin,Herrin,Illinois,62948,101 S Park Ave,NM,0,1,01/01/1934,,350746,330122,37.8026240075951,-89.0279769660104,WWW.BANKOFHERRIN.BANK
11317,The Iuka State Bank,Salem,Illinois,62881,205 W Main St,SM,0,1,01/01/1934,,142411,101571,38.6268100089518,-88.9470099606305,www.iukabank.com
11319,Longview Community Bank,Mount Pulaski,Illinois,62548,130 S Washington St,NM,0,1,01/01/1934,,268701,219794,40.009254439323,-89.28529664623,www.longviewcb.com
11324,Farmers and Merchants State Bank of Bushnell,Bushnell,Illinois,61422,484 E Main St,NM,0,1,01/01/1934,,85076,76921,40.5522200048679,-90.508245961046,www.bushnellbank.com
11343,Ashton State Bank,Ashton,Iowa,51232,317 3rd St,NM,0,1,01/01/1934,,53834,44030,43.3114859942866,-95.7910469713579,http://www.ashtonstatebank.com
11347,Grinnell State Bank,Grinnell,Iowa,50112,814 4th Ave,NM,0,1,01/01/1934,,483009,320064,41.7428219931865,-92.7251280065277,www.grinnell.bank
11352,Sanborn Savings Bank,Sanborn,Iowa,51248,219 Main St,NM,0,1,01/01/1934,,90391,66159,43.1822109796024,-95.6561000066139,www.sanbornbank.com
11355,Bedford Loan & Deposit Bank,Bedford,Kentucky,40006,45 Highway 42 E,NM,0,1,01/01/1934,,118596,98446,38.593462984354,-85.3170360183888,www.bedfordbank.com
11358,"Cumberland Security Bank, Inc.",Somerset,Kentucky,42501,107 S Main St,NM,0,1,01/01/1934,,419485,358721,37.0905336333007,-84.60415672515,http://www.csbweb.com
11407,Highpoint Community Bank,Hastings,Michigan,49058,150 W Court St,NM,0,1,01/01/1934,,596092,540043,42.6474689844285,-85.288030023355,WWW.HIGHPOINTCOMMUNITYBANK.COM
11409,Valley Premier Bank,Hawley,Minnesota,56549,416 6th St,NM,0,1,01/01/1934,,150754,137934,46.8815439971544,-96.3166850043073,www.valleypremierbank.com
1141,The Colorado Bank and Trust Company of La Junta,La Junta,Colorado,81050,301 Colorado Ave,SM,0,1,01/01/1934,,266264,217883,37.9857709808209,-103.542343025814,wwww.colobank.com
11411,Rushford State Bank (Incorporated),Rushford,Minnesota,55971,219 S Mill St,NM,0,1,01/01/1934,,106670,99309,43.808571912259,-91.753478512053,www.rushfordstatebank.com
11415,Harvest Bank,Kimball,Minnesota,55353,75 N Main St,NM,0,1,01/01/1934,,232900,213319,45.3135520151414,-94.3007210336163,www.harvestbank.com
11417,Welcome State Bank,Welcome,Minnesota,56181,111 Guide St N,SM,0,1,01/01/1934,,43818,38338,43.6672347934828,-94.6147691504262,www.welcomestatebank.com
11431,Bank of Yazoo City,Yazoo City,Mississippi,39194,104 N Main St,NM,0,1,01/01/1934,,312575,276962,32.8472790181857,-90.4131400261136,http://www.bankofyazoo.com
11445,The Jefferson Bank,Greenville,Mississippi,38703,3008 E Reed Rd,NM,0,1,01/01/1934,,182542,147890,33.3862299860391,-91.0123190335055,www.thejeffersonbank.com
11446,Unity Bank of Mississippi,Holly Springs,Mississippi,38635,650 Highway 7 S,NM,0,1,01/01/1934,,292435,251252,34.7520943528316,-89.4530037418532,unityms.bank
11448,Century Bank,Lucedale,Mississippi,39452,4282 Main St,NM,0,1,01/01/1934,,550820,496322,30.9248033443754,-88.5954141281998,centurybank.net
11459,Mid America Bank,Jefferson City,Missouri,65101,1511 Friendship Rd,NM,0,1,01/01/1934,,1045693,896085,38.498043985338,-92.1784919650194,http://www.midambk.com
11462,Independent Farmers Bank,Maysville,Missouri,64469,201 W Main St,NM,0,1,01/01/1934,,146080,129885,39.889257983253,-94.3608870051619,www.farmbank.net
11463,The Citizens-Farmers Bank of Cole Camp,Cole Camp,Missouri,65325,121 E Main St,SM,0,1,01/01/1934,,199670,168704,38.4604700088782,-93.2028150154291,www.citizensfarmersbank.com
11465,Tri-County Trust Company,Glasgow,Missouri,65254,103 Commerce St,NM,0,1,01/01/1934,,60512,47995,39.2276070170233,-92.8464820388921,www.tricountytrust.com
11466,HomePride Bank,Mansfield,Missouri,65704,110 E Commercial St,NM,0,1,01/01/1934,,122045,107115,37.1064569927316,-92.5810450187796,www.homepridebank.com
1147,The Peoples Bank,Pratt,Kansas,67124,222 S Main St,SM,0,1,01/01/1934,,543535,502910,37.6441389823538,-98.7390950036883,www.tpb.bank
11475,Thayer County Bank,Hebron,Nebraska,68370,402 Lincoln Ave,NM,0,1,01/01/1934,,83878,64234,40.166898006651,-97.5901250064327,http://www.thayercountybank.com
11477,Auburn State Bank,Auburn,Nebraska,68305,1212 J St,SM,0,1,01/01/1934,,259826,227609,40.3921689886563,-95.8391210417445,www.auburnstatebank.com
11482,Homestead Bank,Cozad,Nebraska,69130,915 Meridian Ave,NM,0,1,01/01/1934,,514472,394828,40.8613179814356,-99.986313981929,www.homestead.bank
11491,The Citizens Bank of Clovis,Clovis,New Mexico,88101,421 Pile St,NM,0,1,01/01/1934,,499185,430588,34.402556994186,-103.203674994038,www.cbcnm.bank
11492,InBank,Raton,New Mexico,87740,200 S 2nd St,NM,0,1,01/01/1934,,1438894,1182780,36.9009349899837,-104.440212996882,www.inbank.com
11501,First National Bank of Scotia,Scotia,New York,12302,201 Mohawk Ave,N,14680,1,01/01/1934,,722402,634755,42.8267120024314,-73.9655781881723,http://www.firstscotia.com
11507,The Fidelity Bank,Fuquay Varina,North Carolina,27526,100 S Main St,NM,0,1,01/01/1934,,4482150,4058557,35.583955107994,-78.80004242938,www.fidelitybanknc.com
11519,Security First Bank of North Dakota,New Salem,North Dakota,58563,700 Ash Ave,NM,0,1,01/01/1934,,278953,235172,46.8468820195863,-101.416750970025,www.securityfirstbank.bank
11521,Chickasaw Community Bank,Oklahoma City,Oklahoma,73142,7500 W Memorial Road,SM,0,1,01/01/1934,,447749,393031,35.6091127144328,-97.6521004451867,www.ccb.bank
11522,Liberty National Bank,Lawton,Oklahoma,73501,629 Sw C Ave,N,23516,1,01/01/1934,,1192880,1056024,34.6055640068862,-98.3981090404084,www.WeAreLiberty.bank
11526,Cowboy Bank,Kremlin,Oklahoma,73753,102 6th St,SM,0,1,01/01/1934,,351067,300482,36.5500838408335,-97.8292716343633,www.cowboy.bank
11527,"The First State Bank of Pond Creek, Oklahoma",Pond Creek,Oklahoma,73766,136 W Broadway St,NM,0,1,01/01/1934,,55965,47222,36.6697410199185,-97.8009459645492,http://www.fsbpondcreek.com
11539,Enterprise Bank of South Carolina,Ehrhardt,South Carolina,29081,13497 Broxton Bridge Rd,NM,0,1,01/01/1934,,489476,466686,33.0962380129361,-81.0135220089059,https://ebsc.bank
11557,First State Bank of Burnet,Burnet,Texas,78611,136 E Washington St,NM,0,1,01/01/1934,,315809,281228,30.7577860172641,-98.2268090072213,http://https://www.fsbburnet.com
11559,First State Bank and Trust Company,Carthage,Texas,75633,110 W Panola St,NM,0,1,01/01/1934,,531511,456219,32.157606008536,-94.3389499719902,www.fsbcarthage.com
11569,Alliance Bank,Sulphur Springs,Texas,75482,100 Jefferson St W,NM,0,1,01/01/1934,,1337206,1156580,33.1383071491179,-95.6013135386163,www.alliancebank.com
11570,Global One Bank,Houston,Texas,77055,1400 Blalock Rd,NM,0,1,01/01/1934,,294042,239506,29.794399989673,-95.522260961832,www.globalonebank.com
11578,Burke & Herbert Bank & Trust Company,Alexandria,Virginia,22314,100 S Fairfax St,SM,0,1,01/01/1934,,7871274,6419810,38.804318895007,-77.04244819332,www.burkeandherbertbank.com
11580,The Bank of Southside Virginia,Carson,Virginia,23830,17208 Halligan Park Rd,NM,0,1,01/01/1934,,649766,489044,37.0356970080341,-77.3954549792201,www.bsvnet.com
11582,Lee Bank and Trust Company,Pennington Gap,Virginia,24277,41371 W Morgan Ave,NM,0,1,01/01/1934,,261691,221088,36.7554280007051,-83.0331780403076,www.leebank24.com
11595,Community First Bank,Boscobel,Wisconsin,53805,925 Wisconsin Ave,SM,0,1,01/01/1934,,629228,535947,43.1350049810181,-90.7054220189831,www.cfbank.com
11601,Laona State Bank,Laona,Wisconsin,54541,5308 Beech St,NM,0,1,01/01/1934,,296028,273230,45.5647519955247,-88.6722629930229,WWW.LAONASTATEBANK.COM
11608,BLC Community Bank,Little Chute,Wisconsin,54140,206 E Main St,NM,0,1,01/01/1934,,464589,377383,44.2805269985835,-88.3136639689625,www.blccb.com
11623,Bank Cmg,Madison,Wisconsin,53717,8020 Excelsior Dr,NM,0,1,01/01/1934,,829676,715649,43.077134016472,-89.524112040887,www.bankcmg.com
1163,Wahoo State Bank,Wahoo,Nebraska,68066,164 E 5th St,SM,0,1,01/01/1934,,115425,90062,41.2103439919699,-96.6189350078902,www.wahoostatebank.com
1164,The Citizens Bank,Farmington,New Mexico,87401,500 W Broadway,NM,0,1,01/01/1934,,782541,682558,36.7283660204748,-108.211197037348,www.cbnm.com
